"depth","best.age","min.age","max.age"
1,-14,-32,10
3,50,16,103
5,114,59,195
7,179,104,287
10,277,173,426
13,376,243,565
15,444,292,658
17,513,342,750
20,619,422,891
22,692,478,986
26,843,596,1175
30,1002,727,1366
33,1128,833,1511
37,1303,987,1707
40,1439,1107,1853
42,1532,1191,1952
45,1674,1319,2098
47,1771,1407,2195
60,2418,2005,2816
70,2922,2449,3296
80,3411,2991,3839
90,3889,3469,4374
95,4129,3677,4590
98,4274,3844,4744
110,4874,4497,5401
120,5410,5088,5937
130,5990,5668,6485
139,6531,6189,6974
147,7009,6657,7418
160,7741,7394,8067
170,8233,7906,8497
180,8650,8346,8890
195,9147,8872,9405
220,9705,9450,10011
240,10024,9763,10335
260,10357,10098,10643
275,10629,10351,10898
290,10900,10591,11180
320,11310,10921,11700
345,11564,11102,12112
370,11839,11329,12478
390,12131,11636,12758
420,12689,12299,13174
440,13112,12796,13477
470,NA,NA,NA
480,NA,NA,NA
490,NA,NA,NA
